cap_round,college_code,college_name,choice_code,branch_name,status,home_university,quota_allocation,seat_type,stage,cutoff_rank,cutoff_percentile,city
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,HU-to-HU,LOPENH,I,104414,65.6692751,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,HU-to-HU,LSCH,I,84840,73.4354379,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,HU-to-HU,LOBCH,I,167841,32.1281783,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,OHU-to-OHU,GOPENO,I,99869,67.8210479,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,OHU-to-OHU,GSCO,I,114927,60.9090909,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,OHU-to-OHU,GSEBCO,I,82174,74.0094972,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,HU-to-HU,GOPENO,I,118216,59.3210117,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,State Level,TFWS,I,80351,75.1716925,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112124610,Information Technology,Un-Aided,,State Level,EWS,I,174628,26.7336064,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GOPENH,I,97918,68.3753318,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GSCH,I,107837,64.2631037,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GSTH,I,121847,57.8195751,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GNT2H,I,99884,67.8210479,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GOBCH,I,88651,71.6607627,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GSEBCH,I,105304,65.5190641,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,OHU-to-OHU,GOPENO,I,102970,66.2972028,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,OHU-to-OHU,GSTO,I,109716,63.3986014,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,HU-to-HU,GOPENO,I,175817,25.8355418,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,State Level,TFWS,I,91858,70.6189283,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112137210,Electronics and Telecommunication Engg,Un-Aided,,State Level,EWS,I,185816,18.5475444,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,HU-to-HU,GOPENH,I,117889,59.9607019,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,HU-to-HU,GSCH,I,125611,56.2929777,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,HU-to-HU,GSTH,I,133340,52.3622324,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,HU-to-HU,GNT1H,I,124764,56.6213771,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,HU-to-HU,GOBCH,I,109943,63.3986014,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,HU-to-HU,GSEBCH,I,135611,50.9683037,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,HU-to-HU,LOPENH,I,115080,60.8775137,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,OHU-to-OHU,GOPENO,I,159554,37.1950556,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,OHU-to-OHU,GSCO,I,167921,32.1281783,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,OHU-to-OHU,GOBCO,I,165868,32.6791073,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,OHU-to-OHU,GSEBCO,I,138821,49.4020979,Amravati
Round 2,1121,"Shri Hanuman Vyayam Prasarak Mandals College of Engineering & Technology, Amravati",112161210,Mechanical Engineering,Un-Aided,,State Level,GOPENO,I,108587,63.6512871,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GOPENH,I,125109,56.5039753,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GSCH,I,148391,43.9154166,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GSTH,I,155705,39.7546871,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GNT1H,I,156642,39.3601986,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GNT2H,I,132552,52.8806012,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GOBCH,I,117715,59.9607019,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GSEBCH,I,147941,44.2599775,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,LOPENH,I,130116,54.0903901,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,OHU-to-OHU,GOPENO,I,144122,46.7613499,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,OHU-to-OHU,GSCO,I,167809,32.1281783,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GVJO,I,122557,57.5410529,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,HU-to-HU,GNT1O,I,158393,38.3392226,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112319110,Civil Engineering,Un-Aided,,State Level,GVJO,I,105458,65.3084343,Amravati
Round 2,1123,"Dr.Rajendra Gode Institute of Technology & Research, Amravati",112324210,Computer Science and Engineering,Un-Aided,,HU-to-HU,GOPENH,I,92056,70.6189283,Amravati
